Drug	MolId	MolName	Symbol
Dioscorea Rhizome	MOL001618	Pellitorin	S1PR3
Dioscorea Rhizome	MOL001618	Pellitorin	TRPV1
Dioscorea Rhizome	MOL001618	Pellitorin	PDE5A
Dioscorea Rhizome	MOL001618	Pellitorin	NPY5R
Dioscorea Rhizome	MOL001618	Pellitorin	CHRM4
Dioscorea Rhizome	MOL001618	Pellitorin	CHRM5
Dioscorea Rhizome	MOL001618	Pellitorin	CHRM3
Dioscorea Rhizome	MOL001618	Pellitorin	CTSS
Dioscorea Rhizome	MOL001618	Pellitorin	PARP1
Dioscorea Rhizome	MOL001618	Pellitorin	PTGS2
Dioscorea Rhizome	MOL001618	Pellitorin	MYLK
Dioscorea Rhizome	MOL001618	Pellitorin	CTSV
Dioscorea Rhizome	MOL001618	Pellitorin	KCNA5
Dioscorea Rhizome	MOL001618	Pellitorin	CRHR1
Dioscorea Rhizome	MOL001618	Pellitorin	SLC6A2
Dioscorea Rhizome	MOL001618	Pellitorin	SLC6A4
Dioscorea Rhizome	MOL001618	Pellitorin	SLC6A3
Dioscorea Rhizome	MOL001618	Pellitorin	TAOK1
Dioscorea Rhizome	MOL001618	Pellitorin	FKBP1A
Dioscorea Rhizome	MOL001618	Pellitorin	MAPK13
Dioscorea Rhizome	MOL001618	Pellitorin	HCRTR2
Dioscorea Rhizome	MOL001618	Pellitorin	AVPR1A
Dioscorea Rhizome	MOL001618	Pellitorin	FNTA
Dioscorea Rhizome	MOL001618	Pellitorin	PGGT1B
Dioscorea Rhizome	MOL001618	Pellitorin	DRD2
Dioscorea Rhizome	MOL001618	Pellitorin	HTR2A
Dioscorea Rhizome	MOL001618	Pellitorin	HTR2C
Dioscorea Rhizome	MOL001618	Pellitorin	DRD3
Dioscorea Rhizome	MOL001618	Pellitorin	OPRK1
Dioscorea Rhizome	MOL001618	Pellitorin	HTR6
Dioscorea Rhizome	MOL001618	Pellitorin	HCRTR1
Dioscorea Rhizome	MOL001618	Pellitorin	HLCS
Dioscorea Rhizome	MOL001618	Pellitorin	PGR
Dioscorea Rhizome	MOL001618	Pellitorin	PTGS1
Dioscorea Rhizome	MOL001618	Pellitorin	MAPK14
Dioscorea Rhizome	MOL001618	Pellitorin	GSK3B
Dioscorea Rhizome	MOL001618	Pellitorin	ACACA
Dioscorea Rhizome	MOL001618	Pellitorin	HSP90AA1
Dioscorea Rhizome	MOL001618	Pellitorin	ACACB
Dioscorea Rhizome	MOL001618	Pellitorin	ALOX5
Dioscorea Rhizome	MOL001618	Pellitorin	ADAMTS5
Dioscorea Rhizome	MOL001618	Pellitorin	MAP2K1
Dioscorea Rhizome	MOL001618	Pellitorin	NAMPT
Dioscorea Rhizome	MOL001618	Pellitorin	MET
Dioscorea Rhizome	MOL001618	Pellitorin	AKT1
Dioscorea Rhizome	MOL001618	Pellitorin	MCL1
Dioscorea Rhizome	MOL001618	Pellitorin	PPIA
Dioscorea Rhizome	MOL001618	Pellitorin	S1PR1
Dioscorea Rhizome	MOL001618	Pellitorin	SLC18A3
Dioscorea Rhizome	MOL001618	Pellitorin	MCHR1
Dioscorea Rhizome	MOL001618	Pellitorin	CMA1
Dioscorea Rhizome	MOL001618	Pellitorin	MAOB
Dioscorea Rhizome	MOL001618	Pellitorin	KDR
Dioscorea Rhizome	MOL001618	Pellitorin	PREP
Dioscorea Rhizome	MOL001618	Pellitorin	FAP
Dioscorea Rhizome	MOL001618	Pellitorin	PTK2
Dioscorea Rhizome	MOL001618	Pellitorin	CAPN1
Dioscorea Rhizome	MOL001618	Pellitorin	MAPK11
Dioscorea Rhizome	MOL001618	Pellitorin	CDC25B
Dioscorea Rhizome	MOL001618	Pellitorin	SMO
Dioscorea Rhizome	MOL001618	Pellitorin	HSPB1
Dioscorea Rhizome	MOL001618	Pellitorin	CYP11B1
Dioscorea Rhizome	MOL000309	denudatin,a	BACE2
Dioscorea Rhizome	MOL000309	denudatin,a	BACE1
Dioscorea Rhizome	MOL000309	denudatin,a	CYP19A1
Dioscorea Rhizome	MOL000309	denudatin,a	JAK3
Dioscorea Rhizome	MOL000309	denudatin,a	MAPK10
Dioscorea Rhizome	MOL000309	denudatin,a	LRRK2
Dioscorea Rhizome	MOL000309	denudatin,a	IMPDH2
Dioscorea Rhizome	MOL000309	denudatin,a	STK3
Dioscorea Rhizome	MOL000309	denudatin,a	MAPK8
Dioscorea Rhizome	MOL000309	denudatin,a	CASP3
Dioscorea Rhizome	MOL000309	denudatin,a	CASP7
Dioscorea Rhizome	MOL000309	denudatin,a	STK26
Dioscorea Rhizome	MOL000309	denudatin,a	AR
Dioscorea Rhizome	MOL000309	denudatin,a	SLC5A1
Dioscorea Rhizome	MOL000309	denudatin,a	DYRK1A
Dioscorea Rhizome	MOL000309	denudatin,a	CLK4
Dioscorea Rhizome	MOL000309	denudatin,a	CLK1
Dioscorea Rhizome	MOL000309	denudatin,a	CLK2
Dioscorea Rhizome	MOL000309	denudatin,a	CLK3
Dioscorea Rhizome	MOL000309	denudatin,a	DYRK1B
Dioscorea Rhizome	MOL000309	denudatin,a	HRH3
Dioscorea Rhizome	MOL000309	denudatin,a	HRH4
Dioscorea Rhizome	MOL000309	denudatin,a	JAK1
Dioscorea Rhizome	MOL000309	denudatin,a	METAP2
Dioscorea Rhizome	MOL000309	denudatin,a	DRD4
Dioscorea Rhizome	MOL000309	denudatin,a	GSK3B
Dioscorea Rhizome	MOL000309	denudatin,a	MTNR1A
Dioscorea Rhizome	MOL000309	denudatin,a	PDE4A
Dioscorea Rhizome	MOL000309	denudatin,a	PDE4B
Dioscorea Rhizome	MOL000309	denudatin,a	PDE4D
Dioscorea Rhizome	MOL000309	denudatin,a	JAK2
Dioscorea Rhizome	MOL000309	denudatin,a	NQO2
Dioscorea Rhizome	MOL000309	denudatin,a	DYRK2
Dioscorea Rhizome	MOL000309	denudatin,a	AURKA
Dioscorea Rhizome	MOL000309	denudatin,a	MTNR1B
Dioscorea Rhizome	MOL000309	denudatin,a	EGFR
Dioscorea Rhizome	MOL000309	denudatin,a	ADORA2A
Dioscorea Rhizome	MOL000309	denudatin,a	HPGD
Dioscorea Rhizome	MOL000309	denudatin,a	PGR
Dioscorea Rhizome	MOL000309	denudatin,a	TBXA2R
Dioscorea Rhizome	MOL000309	denudatin,a	HSD17B2
Dioscorea Rhizome	MOL000309	denudatin,a	PLK1
Dioscorea Rhizome	MOL000309	denudatin,a	PRKCG
Dioscorea Rhizome	MOL000309	denudatin,a	IRAK4
Dioscorea Rhizome	MOL000309	denudatin,a	MMP9
Dioscorea Rhizome	MOL000309	denudatin,a	MMP1
Dioscorea Rhizome	MOL000309	denudatin,a	EIF2AK3
Dioscorea Rhizome	MOL000309	denudatin,a	CHRM4
Dioscorea Rhizome	MOL000309	denudatin,a	ADRA2C
Dioscorea Rhizome	MOL000309	denudatin,a	CHRM5
Dioscorea Rhizome	MOL000309	denudatin,a	PSEN2
Dioscorea Rhizome	MOL000309	denudatin,a	CHRM2
Dioscorea Rhizome	MOL000309	denudatin,a	OPRK1
Dioscorea Rhizome	MOL000309	denudatin,a	CHRM3
Dioscorea Rhizome	MOL000309	denudatin,a	SIGMAR1
Dioscorea Rhizome	MOL000309	denudatin,a	NR3C2
Dioscorea Rhizome	MOL000309	denudatin,a	NR3C1
Dioscorea Rhizome	MOL000309	denudatin,a	TERT
Dioscorea Rhizome	MOL000309	denudatin,a	MAOB
Dioscorea Rhizome	MOL000309	denudatin,a	HTR2A
Dioscorea Rhizome	MOL000309	denudatin,a	F10
Dioscorea Rhizome	MOL000309	denudatin,a	SYK
Dioscorea Rhizome	MOL000309	denudatin,a	CDC7
Dioscorea Rhizome	MOL000309	denudatin,a	AURKB
Dioscorea Rhizome	MOL000309	denudatin,a	FGFR1
Dioscorea Rhizome	MOL000309	denudatin,a	CA12
Dioscorea Rhizome	MOL000309	denudatin,a	CA9
Dioscorea Rhizome	MOL000309	denudatin,a	PDE8B
Dioscorea Rhizome	MOL000309	denudatin,a	ADORA2B
Dioscorea Rhizome	MOL000309	denudatin,a	PDGFRB
Dioscorea Rhizome	MOL000309	denudatin,a	DNMT3A
Dioscorea Rhizome	MOL000309	denudatin,a	CA2
Dioscorea Rhizome	MOL000309	denudatin,a	CASP9
Dioscorea Rhizome	MOL000309	denudatin,a	CA1
Dioscorea Rhizome	MOL000309	denudatin,a	PIK3CA
Dioscorea Rhizome	MOL000309	denudatin,a	CHEK1
Dioscorea Rhizome	MOL000309	denudatin,a	TSPO
Dioscorea Rhizome	MOL000309	denudatin,a	CASR
Dioscorea Rhizome	MOL000309	denudatin,a	PARP1
Dioscorea Rhizome	MOL000309	denudatin,a	CASP1
Dioscorea Rhizome	MOL000309	denudatin,a	MAOA
Dioscorea Rhizome	MOL000309	denudatin,a	TNNC1
Dioscorea Rhizome	MOL000309	denudatin,a	SLC6A3
Dioscorea Rhizome	MOL000309	denudatin,a	PDE10A
Dioscorea Rhizome	MOL000309	denudatin,a	CCNE2
Dioscorea Rhizome	MOL000309	denudatin,a	EPHX1
Dioscorea Rhizome	MOL000309	denudatin,a	ALOX5
Dioscorea Rhizome	MOL000309	denudatin,a	CDK2
Dioscorea Rhizome	MOL000309	denudatin,a	HSD11B1
Dioscorea Rhizome	MOL000309	denudatin,a	MPO
Dioscorea Rhizome	MOL000309	denudatin,a	MTOR
Dioscorea Rhizome	MOL000309	denudatin,a	CSNK2A1
Dioscorea Rhizome	MOL000309	denudatin,a	HCAR2
Dioscorea Rhizome	MOL000309	denudatin,a	CSNK2A2
Dioscorea Rhizome	MOL000309	denudatin,a	ABL1
Dioscorea Rhizome	MOL000309	denudatin,a	CFD
Dioscorea Rhizome	MOL000309	denudatin,a	ADORA3
Dioscorea Rhizome	MOL000309	denudatin,a	SRC
Dioscorea Rhizome	MOL000309	denudatin,a	PIK3CD
Dioscorea Rhizome	MOL000309	denudatin,a	PRKDC
Dioscorea Rhizome	MOL000310	Denudatin B	CA2
Dioscorea Rhizome	MOL000310	Denudatin B	CA9
Dioscorea Rhizome	MOL000310	Denudatin B	CYP19A1
Dioscorea Rhizome	MOL000310	Denudatin B	HRH3
Dioscorea Rhizome	MOL000310	Denudatin B	HRH4
